I_D,TSEVENT_ID,YEAR,LATITUDE,LONGITUDE
3875,1902,1960,54.32,-130.33
3876,1902,1960,49.153,-125.913
28949,1902,1960,-43.761,172.934
28952,1902,1960,-34.8,173.1
28953,1902,1960,-36.6,175.77
28956,1902,1960,-43.719,173.106
28960,1902,1960,-35.53,172.94
28962,1902,1960,-44.24,-176.24
28965,1902,1960,-40.1,176.87
28966,1902,1960,-43.643,172.746
28967,1902,1960,-43.764,172.962
28968,1902,1960,-43.43,172.67
7688,1902,1960,55.95,-133.8
4074,1902,1960,7.3666,151.8833
19584,1902,1960,,
19583,1902,1960,,
3812,1902,1960,52.83,173.2
4047,1902,1960,-39.47,176.91
4052,1902,1960,-45.82,170.65
4055,1902,1960,-39.64,176.98
28936,1902,1960,-36.32,175.47
28937,1902,1960,-37.4,175.94
28938,1902,1960,-43.818,172.903
28940,1902,1960,-35.27,174.08
28941,1902,1960,-37.21,175.88
28942,1902,1960,-35.05,173.74
29737,1902,1960,19.7303,-155.0553
3806,1902,1960,-2.05,147.4
4069,1902,1960,-3.6,143.58
3918,1902,1960,21.433,-157.79
3923,1902,1960,19.43,-155.9
3925,1902,1960,21.3067,-157.867
7689,1902,1960,59.55,-139.733
28944,1902,1960,-34.9,173.35
28946,1902,1960,-34.43,172.68
28947,1902,1960,-47.2,167.61
28948,1902,1960,-43.626,172.7316
31607,1902,1960,-17.5331,-149.5726
4019,1902,1960,16.833,-99.917
4021,1902,1960,31.87,-116.62
12892,1902,1960,37.483,141.05
12893,1902,1960,34.233,132.55
12894,1902,1960,34.4,133.2
12895,1902,1960,44.017,144.283
12896,1902,1960,42.55,140.767
4015,1902,1960,,
3816,1902,1960,51.863,-176.632
8196,1902,1960,22.098,-159.752
8197,1902,1960,22.013,-159.783
8198,1902,1960,22.226,-159.585
8199,1902,1960,22.226,-159.573
8200,1902,1960,22.224,-159.57
8201,1902,1960,22.228,-159.557
8202,1902,1960,22.226,-159.549
8203,1902,1960,22.221,-159.545
8204,1902,1960,22.219,-159.532
8205,1902,1960,22.218,-159.524
8206,1902,1960,22.215,-159.521
8207,1902,1960,22.216,-159.501
8208,1902,1960,22.216,-159.501
8209,1902,1960,22.216,-159.501
8210,1902,1960,22.228,-159.468
8211,1902,1960,22.229,-159.458
8212,1902,1960,22.227,-159.447
8213,1902,1960,22.226,-159.438
8214,1902,1960,22.222,-159.434
8215,1902,1960,22.224,-159.429
8216,1902,1960,22.222,-159.387
8217,1902,1960,22.207,-159.338
8218,1902,1960,22.197,-159.335
8219,1902,1960,22.124,-159.298
8220,1902,1960,22.131,-159.295
8221,1902,1960,22.138,-159.296
8222,1902,1960,22.15,-159.303
8223,1902,1960,22.164,-159.311
8224,1902,1960,22.115,-159.298
8225,1902,1960,22.109,-159.299
8226,1902,1960,22.097,-159.308
8227,1902,1960,22.082,-159.316
8228,1902,1960,22.079,-159.318
8229,1902,1960,22.076,-159.32
8230,1902,1960,22.072,-159.319
8231,1902,1960,22.069,-159.321
8232,1902,1960,22.063,-159.321
8233,1902,1960,22.056,-159.329
8234,1902,1960,22.052,-159.338
8235,1902,1960,21.996,-159.343
8236,1902,1960,22.005,-159.336
8237,1902,1960,22.037,-159.338
8238,1902,1960,21.961,-159.341
8239,1902,1960,21.961,-159.351
8240,1902,1960,21.96,-159.355
8241,1902,1960,21.953,-159.36
8242,1902,1960,21.897,-159.407
12885,1902,1960,36.967,140.967
12886,1902,1960,37.133,141
12887,1902,1960,36.85,140.8
12888,1902,1960,36.883,140.8
12889,1902,1960,36.933,140.9
12890,1902,1960,37.817,140.95
12891,1902,1960,37.867,140.933
4071,1902,1960,-2.817,-171.717
12817,1902,1960,40.583,141.483
12818,1902,1960,40.883,141.4
12819,1902,1960,40.633,141.45
12820,1902,1960,40.5,141.633
12821,1902,1960,40.583,141.467
12822,1902,1960,41.35,141.333
12823,1902,1960,40.717,141.433
12824,1902,1960,40.583,139.917
12825,1902,1960,41.367,141.2
12826,1902,1960,41.267,141.15
12827,1902,1960,41.2,140.983
12828,1902,1960,41.433,141.133
12829,1902,1960,41.433,141.133
12830,1902,1960,40.55,141.5
12831,1902,1960,41.133,140.3
12832,1902,1960,40.45,141.683
12834,1902,1960,40.667,141.433
12835,1902,1960,41.4,141.167
12837,1902,1960,40.767,141.417
12838,1902,1960,40.6,141.467
12839,1902,1960,41.417,141.167
12840,1902,1960,40.867,141.117
12841,1902,1960,40.967,141.383
12842,1902,1960,41.4,141.167
12843,1902,1960,40.467,141.65
13150,1902,1960,34.3,136.767
13151,1902,1960,34.317,136.667
13152,1902,1960,34.1,136.233
13153,1902,1960,34.433,136.883
13154,1902,1960,34.333,136.667
13155,1902,1960,34.45,136.917
13156,1902,1960,34.267,136.5
13157,1902,1960,34.417,136.933
13158,1902,1960,34.283,136.817
13159,1902,1960,34.367,136.867
13161,1902,1960,34.2,136.333
13162,1902,1960,34.217,136.4
13163,1902,1960,34.383,136.917
12804,1902,1960,34.633,137.1
12805,1902,1960,34.783,137.183
12806,1902,1960,34.65,137.083
12807,1902,1960,34.783,137.333
12808,1902,1960,34.7,136.983
12809,1902,1960,35.083,136.883
12810,1902,1960,40.833,140.767
12811,1902,1960,40.9,140.867
12812,1902,1960,40.65,141.45
12813,1902,1960,40.533,141.533
12815,1902,1960,40.517,141.517
12816,1902,1960,40.533,141.5
3867,1902,1960,36.97,-122.02
8243,1902,1960,21.891,-159.42
8244,1902,1960,21.875,-159.458
8245,1902,1960,21.882,-159.472
8246,1902,1960,21.884,-159.483
8247,1902,1960,21.888,-159.492
8248,1902,1960,21.888,-159.497
8249,1902,1960,21.89,-159.541
8250,1902,1960,21.899,-159.578
8251,1902,1960,21.906,-159.597
8252,1902,1960,21.903,-159.6
8253,1902,1960,21.895,-159.607
13134,1902,1960,32.7792,132.9589
13135,1902,1960,33.25,134.167
13136,1902,1960,32.917,132.667
13137,1902,1960,32.917,132.683
13138,1902,1960,33.533,134.3
13139,1902,1960,33.383,134.033
13140,1902,1960,32.917,132.7
13141,1902,1960,32.9,132.717
13143,1902,1960,32.783,132.7
13144,1902,1960,32.883,132.717
13145,1902,1960,32.617,130.45
13146,1902,1960,32.517,130.567
13147,1902,1960,35.483,135.383
13148,1902,1960,35.533,135.2
13149,1902,1960,34.35,136.7
4068,1902,1960,45.46,-123.84
13133,1902,1960,32.9,132.717
8041,1902,1960,21.32,-157.83
11417,1902,1960,-14.274,-170.703
12814,1902,1960,40.533,141.533
3901,1902,1960,-36.6953,-73.1063
3905,1902,1960,-33.033,-71.633
3879,1902,1960,-23.65,-70.404
3899,1902,1960,-38.78,-73.4
3906,1902,1960,22.25,114.17
29741,1902,1960,23.9667,121.6167
29776,1902,1960,52.966,158.8167
29777,1902,1960,52.89,158.7
3937,1902,1960,19.735,-155.031
3868,1902,1960,34.008,-118.5
3850,1902,1960,33.75,-118.22
3852,1902,1960,36.605,-121.888
29764,1902,1960,60.443,169.61
29768,1902,1960,59.2353,163.0719
29769,1902,1960,58.5,163.5
29770,1902,1960,51.5,156.517
29771,1902,1960,56.18,162.305
29775,1902,1960,53.1,160.03333
29780,1902,1960,52.97,158.45
29781,1902,1960,52.66,158.39
29782,1902,1960,52.41,158.4
29783,1902,1960,51.79,158.03
29784,1902,1960,50.867,156.67
29765,1902,1960,57.1,156.75
4101,1902,1960,48.367,-124.612
3869,1902,1960,40.02,-124.07
30543,1902,1960,-17.496,-149.495
30542,1902,1960,-17.54,-149.57
30538,1902,1960,-17.74,-149.575
30545,1902,1960,-17.508,-149.467
25512,1902,1960,34.42,-119.68
3837,1902,1960,33.75,-118.12
3962,1902,1960,19.46,-154.846
3965,1902,1960,18.91,-155.68
3972,1902,1960,20.12,-155.59
25510,1902,1960,32.715,-117.17
3929,1902,1960,16.7363,-169.5283
4080,1902,1960,19.29,166.6183
4034,1902,1960,11.367,162.35
30519,1902,1960,-17.53,-149.39
29773,1902,1960,56.37,162.45
29774,1902,1960,53.23,159.95
3940,1902,1960,20.78,-156.45
3950,1902,1960,,
3930,1902,1960,18.97,-155.62
3934,1902,1960,19.35,-154.97
3945,1902,1960,20.186,-155.906
3948,1902,1960,19.188,-155.91
3953,1902,1960,21.927,-159.36
3896,1902,1960,-45.4,-72.7
30278,1902,1960,-33.3,115.6
3836,1902,1960,37.79,-122.27
4062,1902,1960,46.208,-123.767
3858,1902,1960,37.614,-122.487
30334,1902,1960,36.97,-122.02
4065,1902,1960,44.65,-124.06
29767,1902,1960,59,163.93
29740,1902,1960,-27.4667,153.0333
30544,1902,1960,-17.5,-149.48
30527,1902,1960,-17.74,-149.23
30526,1902,1960,-17.725,-149.305
3922,1902,1960,19.733,-155.067
30528,1902,1960,-17.755,-149.18
30529,1902,1960,-17.746,-149.16
30530,1902,1960,-17.86,-149.25
30531,1902,1960,-17.85,-149.26
30532,1902,1960,-17.83,-149.283
30533,1902,1960,-17.78,-149.31
30534,1902,1960,-17.76,-149.32
30535,1902,1960,-17.73,-149.32
30536,1902,1960,-17.77,-149.42
30537,1902,1960,-17.76,-149.52
30539,1902,1960,-17.71,-149.584
30540,1902,1960,-17.69,-149.585
30541,1902,1960,-17.59,-149.61
28923,1902,1960,-43.68,172.99
28931,1902,1960,-46.06,170.19
13259,1902,1960,26.433,127.833
13260,1902,1960,26.633,128.05
13261,1902,1960,26.55,128.05
13263,1902,1960,34.333,135.183
13264,1902,1960,33.467,129.967
13265,1902,1960,36.2,133.333
12845,1902,1960,40.483,141.633
12846,1902,1960,41.25,141.15
12847,1902,1960,41.283,141.167
12848,1902,1960,41.433,140.867
12849,1902,1960,40.45,141.667
12850,1902,1960,40.533,141.55
12851,1902,1960,41.367,141.233
12853,1902,1960,41.283,141.183
12854,1902,1960,40.5,141.617
12855,1902,1960,41.417,141.15
12856,1902,1960,40.7,141.433
12858,1902,1960,35.217,139.883
12859,1902,1960,35.6,140.1
19585,1902,1960,,
13258,1902,1960,24.333,124.167
13070,1902,1960,39,141.683
13071,1902,1960,39.3,141.9
13073,1902,1960,40.267,141.267
13074,1902,1960,39.567,142.033
13075,1902,1960,39.817,141.983
13076,1902,1960,39.917,141.95
13077,1902,1960,39.067,141.733
13078,1902,1960,39.6,141.983
13079,1902,1960,39.05,141.817
3831,1902,1960,-32.933,151.783
3832,1902,1960,-29.058333,167.953611
3833,1902,1960,-38.07,140.7
3834,1902,1960,-19.25,146.83333
13058,1902,1960,40.117,141.833
13059,1902,1960,39.583,141.95
13060,1902,1960,39.05,141.733
13061,1902,1960,39.183,141.9
13062,1902,1960,39.85,141.983
13063,1902,1960,38.967,141.7
13064,1902,1960,39.45,141.967
13065,1902,1960,38.983,141.633
13066,1902,1960,39.483,141.983
13067,1902,1960,39.6,142.033
13068,1902,1960,39.35,141.917
13069,1902,1960,39.933,141.95
12989,1902,1960,42.5,142.017
12990,1902,1960,42.433,141.167
12991,1902,1960,42.583,140.717
12992,1902,1960,42.167,142.767
12993,1902,1960,42.517,140.783
12946,1902,1960,42.1,140.6
12965,1902,1960,42.117,142.933
12984,1902,1960,43.083,145.15
13003,1902,1960,34.683,135.183
13103,1902,1960,32.017,130.2
13122,1902,1960,35.45,139.633
13142,1902,1960,33.55,133.55
13160,1902,1960,34.617,136.567
13262,1902,1960,34.667,135.433
13280,1902,1960,34.683,137.583
13300,1902,1960,35.55,133.25
13318,1902,1960,33.683,135.35
12833,1902,1960,41.417,141.167
12852,1902,1960,41.383,141.183
12981,1902,1960,42.483,141.267
12982,1902,1960,41.737,140.58
12983,1902,1960,41.833,141.15
12985,1902,1960,42.717,143.717
12986,1902,1960,43,144.867
12987,1902,1960,42.633,141.617
12988,1902,1960,41.716,141.006
12970,1902,1960,41.714,140.984
12971,1902,1960,42.567,141.417
12972,1902,1960,42.033,140.833
12973,1902,1960,41.765,140.818
12974,1902,1960,43.05,144.85
12975,1902,1960,42.95,144.083
12976,1902,1960,43.133,145.133
12977,1902,1960,42.588,140.473
12978,1902,1960,42.333,142.367
12979,1902,1960,42.983,144.15
12980,1902,1960,42.033,143.3
13126,1902,1960,33.367,134.067
13127,1902,1960,33.283,134.183
13128,1902,1960,32.917,132.667
13129,1902,1960,33.267,134.167
13130,1902,1960,33.383,134.217
13131,1902,1960,33.317,134.2
13132,1902,1960,33.267,134.183
3809,1902,1960,58.3,-134.42
3810,1902,1960,56.97,-133.92
3813,1902,1960,60.119,-149.427
3818,1902,1960,57.717,-152.517
3820,1902,1960,-14.2766,-170.689
3821,1902,1960,-28.87,153.58
3822,1902,1960,-27.36666,153.16666
3823,1902,1960,-16.91666,145.78333
3824,1902,1960,-30.3,153.15
3827,1902,1960,-33.85,151.233
3829,1902,1960,-29.42,153.37
3830,1902,1960,-31.517,159.067
12962,1902,1960,43.133,145.15
12963,1902,1960,42.567,140.6
12964,1902,1960,43.117,145.117
12966,1902,1960,42.117,140.683
12967,1902,1960,42.983,144.733
12968,1902,1960,45.083,141.183
13110,1902,1960,35.25,139.583
13111,1902,1960,35.133,139.667
13112,1902,1960,35.15,139.133
13113,1902,1960,35.5,139.767
13114,1902,1960,35.267,139.2
13115,1902,1960,35.233,139.717
13116,1902,1960,35.15,139.15
13117,1902,1960,35.133,139.617
13118,1902,1960,35.2,139.683
13119,1902,1960,35.317,139.367
13121,1902,1960,35.467,139.633
13123,1902,1960,35.283,139.65
13124,1902,1960,35.283,139.567
13125,1902,1960,32.867,132.733
3841,1902,1960,38.27,-123
3843,1902,1960,36.97,-121.95
3846,1902,1960,38.77,-123.48
3848,1902,1960,40.77,-124.22
3851,1902,1960,33.719,-118.272
3853,1902,1960,35.3377523,-120.8512
3854,1902,1960,36.8,-121.78
3855,1902,1960,39.43,-123.8
3856,1902,1960,35.08,-120.6
13092,1902,1960,38.95,141.7
13093,1902,1960,39.583,141.95
13094,1902,1960,39.633,141.033
13095,1902,1960,39.117,141.817
13096,1902,1960,39.633,142
13097,1902,1960,39.267,141.9
13098,1902,1960,39,141.667
13099,1902,1960,40.35,141.767
13100,1902,1960,39.467,141.95
13101,1902,1960,39.15,141.833
13102,1902,1960,34.35,134.05
13104,1902,1960,31.583,130.567
13105,1902,1960,31.267,130.3
13106,1902,1960,31.8,129.85
13107,1902,1960,28.383,129.5
13108,1902,1960,30.733,131
13109,1902,1960,35.15,139.617
13173,1902,1960,38.217,140.983
13174,1902,1960,38.533,141.533
13175,1902,1960,38.3,141.5
3835,1902,1960,-25.28,152.97
3838,1902,1960,33.345,-118.325
3839,1902,1960,35.179,-120.735
3840,1902,1960,37.87,-122.27
13080,1902,1960,39.633,141.967
13081,1902,1960,39.067,141.85
13082,1902,1960,39.633,142.033
13084,1902,1960,39,141.633
13085,1902,1960,39.65,141.983
13086,1902,1960,40.083,141.833
13087,1902,1960,40.183,141.817
13088,1902,1960,40.4,141.733
13089,1902,1960,39.033,141.8
13090,1902,1960,39.733,141.983
13091,1902,1960,39.117,141.817
13164,1902,1960,34.083,136.2
13165,1902,1960,34.117,136.3
13166,1902,1960,34.3,136.833
13167,1902,1960,34.117,136.283
13168,1902,1960,34.483,136.817
13169,1902,1960,34.267,136.817
13171,1902,1960,34.95,136.633
13172,1902,1960,38.05,140.917
12836,1902,1960,41.2,140.433
12872,1902,1960,35.25,140.4
12918,1902,1960,42.267,142.5
12969,1902,1960,42.383,142.283
13026,1902,1960,39.033,141.767
13072,1902,1960,39.033,141.8
13120,1902,1960,35.25,139.717
13170,1902,1960,34.117,136.267
13192,1902,1960,38.9,141.6
13239,1902,1960,31.817,131.45
13294,1902,1960,34.067,134.567
13266,1902,1960,34.9,132.067
13267,1902,1960,35.05,139.083
13268,1902,1960,34.683,137.567
13269,1902,1960,34.617,138.133
13270,1902,1960,34.667,137.467
13271,1902,1960,34.9,139.133
13272,1902,1960,34.967,139.1
13273,1902,1960,34.633,138.2
13274,1902,1960,34.733,139
13275,1902,1960,34.683,137.617
13276,1902,1960,34.65,138.067
13277,1902,1960,34.6083,138.2222
13278,1902,1960,35.017,138.517
13279,1902,1960,34.667,138.95
13281,1902,1960,35.133,138.7
13282,1902,1960,35.017,138.883
13283,1902,1960,34.867,138.333
30329,1902,1960,32.712,-117.229
3866,1902,1960,34.4803,-119.69
3862,1902,1960,32.715,-117.174
25508,1902,1960,33.717,-118.267
12944,1902,1960,42.467,142.083
12864,1902,1960,35.1,140.1
29761,1902,1960,56.37,162.45
29762,1902,1960,55.2,166
29772,1902,1960,56.237,162.519
4040,1902,1960,-38.676,178.028
4051,1902,1960,-35.32,174.12
4049,1902,1960,-45.108,170.98
3890,1902,1960,-43.58,-74.83
3894,1902,1960,-39.43,-73.22
3889,1902,1960,-39.867,-73.431
3882,1902,1960,-46.5,-73.5
30266,1902,1960,-43.899,-73.744
30267,1902,1960,-45.165,-73.524
30283,1902,1960,50.1,-5.5
8806,1902,1960,21.431,-158.183
8807,1902,1960,21.443,-158.194
8808,1902,1960,21.466,-158.216
8809,1902,1960,21.481,-158.228
8810,1902,1960,21.54,-158.235
8811,1902,1960,21.547,-158.243
8812,1902,1960,21.586,-158.121
8813,1902,1960,21.593,-158.115
8814,1902,1960,21.601,-158.107
8815,1902,1960,21.643,-158.068
8816,1902,1960,21.677,-158.044
8817,1902,1960,21.7,-158.018
29759,1902,1960,54.117,159.983
29760,1902,1960,54.59,161.16
3849,1902,1960,32.867,-117.257
4067,1902,1960,45.98,-123.92
3825,1902,1960,-37.05,149.97
30518,1902,1960,-45.48,-72.88
3931,1902,1960,20.895,-156.477
30279,1902,1960,-20,57.2
29779,1902,1960,52.92,158.53
29778,1902,1960,53.0166,158.65
3861,1902,1960,37.5049409,-122.4869222
30335,1902,1960,34.14,-119.19
7692,1902,1960,54.993,-132.417
30357,1902,1960,53.86,-166.05
30280,1902,1960,-34.2,22.1
30281,1902,1960,-26.7,15.2
30282,1902,1960,32.3,-64.8
30327,1902,1960,49.33,-123.25
3826,1902,1960,-32.11,115.75
28744,1902,1960,-45.88,170.5
30303,1902,1960,52.77,-128.35
30304,1902,1960,53,-132
30305,1902,1960,53.35,-132.48
3873,1902,1960,51.93,-131.02
28943,1902,1960,-43.81,172.97
28939,1902,1960,-43.95,-176.56
8821,1902,1960,21.584,-157.887
8822,1902,1960,21.56,-157.875
8823,1902,1960,21.55,-157.848
8824,1902,1960,21.539,-157.841
28945,1902,1960,-43.645,172.711
7916,1902,1960,21.967,-159.7
8818,1902,1960,21.714,-157.975
8819,1902,1960,21.692,-157.948
8820,1902,1960,21.618,-157.914
7690,1902,1960,55.46,-133.13
7691,1902,1960,60.15,-144.37
7693,1902,1960,60.059,-147.341
7694,1902,1960,68.2,-166.5
8825,1902,1960,21.531,-157.837
8826,1902,1960,21.514,-157.837
8827,1902,1960,21.493,-157.85
8828,1902,1960,21.454,-157.817
8829,1902,1960,21.46,-157.756
8830,1902,1960,21.461,-157.738
8831,1902,1960,21.405,-157.738
8832,1902,1960,21.379,-157.709
8833,1902,1960,21.351,-157.707
8834,1902,1960,21.314,-157.654
8835,1902,1960,21.282,-157.683
8836,1902,1960,21.274,-157.699
8837,1902,1960,21.268,-157.714
8838,1902,1960,21.284,-157.725
8839,1902,1960,21.283,-157.739
8840,1902,1960,21.258,-157.815
8841,1902,1960,21.277,-157.827
8842,1902,1960,21.3,-157.867
8843,1902,1960,21.299,-157.871
8844,1902,1960,21.32,-157.955
8845,1902,1960,21.313,-158.008
8846,1902,1960,21.3218,-158.1193
8847,1902,1960,21.347,-158.132
3828,1902,1960,-42.88,147.33
4096,1902,1960,46,150
12938,1902,1960,41.417,140.1
12939,1902,1960,41.76,141.087
12940,1902,1960,42.25,142.567
12941,1902,1960,43.017,145.033
12900,1902,1960,41.82,140.653
12901,1902,1960,42.433,142.217
12902,1902,1960,42.8,143.817
12903,1902,1960,43.05,145.083
12904,1902,1960,43.083,145.117
12905,1902,1960,41.917,143.25
12906,1902,1960,44.95,142.583
12907,1902,1960,41.483,140.267
12908,1902,1960,42.1,142.983
12909,1902,1960,43.333,145.767
12910,1902,1960,44.367,141.7
12911,1902,1960,41.7187,140.7247
12912,1902,1960,42.6,141.817
12913,1902,1960,43.617,141.4
12914,1902,1960,43.117,145.117
12919,1902,1960,43.033,145.033
12920,1902,1960,41.721,141.021
12921,1902,1960,42.3,142.45
12922,1902,1960,42.45,143.383
12923,1902,1960,41.734,141.053
12924,1902,1960,42.4,141.117
12925,1902,1960,42.017,143.15
12926,1902,1960,42.983,144.9
12927,1902,1960,41.701,140.633
12928,1902,1960,41.731,140.939
12929,1902,1960,41.723,140.948
12930,1902,1960,41.816,140.639
12931,1902,1960,41.687,140.448
12932,1902,1960,43.083,145.133
12933,1902,1960,42.467,141.217
12934,1902,1960,42.95,144.533
12935,1902,1960,42.9756,144.3714
12936,1902,1960,42.983,144.383
12937,1902,1960,45.183,141.15
3996,1902,1960,44.38,143.22
3997,1902,1960,33.95,130.97
3999,1902,1960,38.45,141.6
4000,1902,1960,39.83,141.86
4001,1902,1960,28.367,129.483
4002,1902,1960,39.017,141.75
4006,1902,1960,39.3,141.88
4007,1902,1960,38,141.88
4008,1902,1960,39.33,142
4013,1902,1960,34.483,136.817
4016,1902,1960,35.67,139.77
4018,1902,1960,34.217,135.15
12897,1902,1960,43.017,144.833
12898,1902,1960,43.033,144.85
12899,1902,1960,43.083,145.117
8265,1902,1960,21.963,-159.703
8266,1902,1960,21.964,-159.711
8267,1902,1960,21.969,-159.716
8268,1902,1960,21.973,-159.729
8939,1902,1960,19.559,-154.882
8940,1902,1960,19.5,-154.821
8941,1902,1960,19.46,-154.846
8942,1902,1960,19.427,-154.886
8943,1902,1960,19.361,-154.972
8944,1902,1960,19.353,-154.977
8945,1902,1960,19.272,-155.257
8946,1902,1960,19.139,-155.5
8947,1902,1960,19.133,-155.51
8948,1902,1960,19.089,-155.55
8949,1902,1960,18.971,-155.608
8950,1902,1960,18.969,-155.613
8951,1902,1960,18.974,-155.616
8952,1902,1960,18.972,-155.621
8953,1902,1960,18.956,-155.628
8954,1902,1960,18.946,-155.635
8955,1902,1960,18.939,-155.642
8956,1902,1960,18.932,-155.651
8957,1902,1960,18.928,-155.656
8958,1902,1960,18.924,-155.661
8959,1902,1960,18.922,-155.666
8960,1902,1960,18.92,-155.667
8961,1902,1960,18.916,-155.674
8962,1902,1960,18.914,-155.682
8963,1902,1960,18.931,-155.686
8964,1902,1960,19.149,-155.914
8965,1902,1960,19.182,-155.911
8966,1902,1960,19.38,-155.899
8967,1902,1960,19.426,-155.915
8968,1902,1960,19.475,-155.923
8969,1902,1960,19.564,-155.967
8970,1902,1960,19.581,-155.971
8971,1902,1960,19.605,-155.979
8972,1902,1960,19.63,-155.99
8973,1902,1960,20.036,-155.832
8254,1902,1960,21.903,-159.612
8255,1902,1960,21.906,-159.621
8256,1902,1960,21.91,-159.627
8257,1902,1960,21.916,-159.636
8258,1902,1960,21.916,-159.637
8259,1902,1960,21.924,-159.641
8260,1902,1960,21.927,-159.644
8261,1902,1960,21.93,-159.647
8262,1902,1960,21.939,-159.653
8263,1902,1960,21.955,-159.669
8264,1902,1960,21.956,-159.671
8916,1902,1960,19.81,-155.094
8917,1902,1960,19.78,-155.09
8918,1902,1960,19.758,-155.093
8919,1902,1960,19.733,-155.067
8920,1902,1960,19.733,-155.067
8921,1902,1960,19.733,-155.067
8922,1902,1960,19.733,-155.067
8923,1902,1960,19.733,-155.067
8924,1902,1960,19.733,-155.067
8925,1902,1960,19.733,-155.067
8926,1902,1960,19.734,-155.071
8927,1902,1960,19.733,-155.067
8928,1902,1960,19.733,-155.067
8929,1902,1960,19.733,-155.067
8930,1902,1960,19.733,-155.067
8931,1902,1960,19.733,-155.067
8932,1902,1960,19.733,-155.067
8933,1902,1960,19.733,-155.067
8934,1902,1960,19.733,-155.067
8935,1902,1960,19.733,-155.067
8936,1902,1960,19.733,-155.067
8937,1902,1960,19.733,-155.067
8938,1902,1960,19.728,-154.997
3961,1902,1960,19.83,-155.1
3963,1902,1960,20.21,-155.73
3964,1902,1960,19.14,-155.5
3966,1902,1960,20.91,-156.407
12957,1902,1960,42.883,143.95
3968,1902,1960,20.27,-155.85
12958,1902,1960,42.583,140.381
3970,1902,1960,21.899,-159.578
12959,1902,1960,42.217,143.317
3975,1902,1960,40.83,140.75
3977,1902,1960,33.97,130.95
3978,1902,1960,44,143
3981,1902,1960,34.710833,137.726111
3982,1902,1960,44,143
3983,1902,1960,32.433,131.667
3984,1902,1960,34.2,129.3
3991,1902,1960,34.917,139.817
3992,1902,1960,34.69,136.54
3993,1902,1960,38.45,141.6
8912,1902,1960,19.997,-155.244
8913,1902,1960,19.904,-155.129
8914,1902,1960,19.879,-155.112
